# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/project/perch/esociformes_paper/assembly/stats/.snakemake/conda/7be74040/bin/run_busco -i data/flye_raw_racon2.fasta -o flye_raw_racon2 -l output/.busco_lineages/actinopterygii_odb9/ -m genome -c 24 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C000D	Complete	contig_75	11491476	11529513	1880.0	2024
EOG090C000L	Missing
EOG090C000M	Fragmented	contig_164	17147422	17160836	2359.2	1455
EOG090C000O	Missing
EOG090C0012	Complete	contig_1694	290960	632401	5836.7	3901
EOG090C0013	Complete	contig_164	25183938	25228472	2829.5	1834
EOG090C001G	Complete	contig_246	17767999	17804003	2230.8	1880
EOG090C001H	Fragmented	scaffold_248	21272276	21281375	1034.2	850
EOG090C001I	Fragmented	contig_246	1807804	1819365	1316.7	1109
EOG090C001K	Fragmented	contig_110	2851647	2860537	1883.3	973
EOG090C002C	Missing
EOG090C002E	Missing
EOG090C002F	Complete	contig_1628	625813	647141	1610.8	1527
EOG090C0039	Complete	contig_742	2803616	2852696	1769.3	1185
EOG090C003B	Fragmented	contig_198	16220109	16247375	647.6	554
EOG090C003E	Complete	contig_110	2313558	2358480	1548.7	1089
EOG090C003K	Missing
EOG090C003L	Fragmented	contig_75	5229894	5251409	894.4	786
EOG090C003P	Missing
EOG090C003R	Missing
EOG090C003T	Complete	scaffold_2861	1315042	1399028	2831.3	2498
EOG090C003V	Complete	scaffold_217	23115547	23125964	335.2	594
EOG090C003X	Missing
EOG090C0044	Missing
EOG090C0045	Duplicated	contig_1670	1061034	1063459	1337.8	896
EOG090C0045	Duplicated	contig_1670	1068576	1069959	1145.2	645
EOG090C004I	Complete	scaffold_248	18757819	18816695	3109.7	2276
EOG090C0051	Missing
EOG090C005E	Complete	contig_246	16765066	16869797	2544.1	2100
EOG090C005G	Missing
EOG090C005H	Fragmented	scaffold_168	7505565	7539663	1137.1	1176
EOG090C005N	Missing
EOG090C005U	Complete	scaffold_99	1252746	1353400	2082.8	2153
EOG090C0060	Fragmented	contig_1781	5253305	5266658	1760.6	1316
EOG090C0062	Fragmented	contig_155	4407847	4425460	3285.4	1807
EOG090C0064	Complete	scaffold_248	2692713	2727859	2297.1	1444
EOG090C0067	Missing
EOG090C0069	Missing
EOG090C006E	Complete	contig_125	6886172	6908574	1935.3	1598
EOG090C006L	Complete	contig_242	10447341	10459906	1401.5	1039
EOG090C006S	Missing
EOG090C006T	Missing
EOG090C006Y	Complete	contig_443	220945	258111	2882.4	2035
EOG090C006Z	Complete	scaffold_961	6615050	6644286	1479.5	1653
EOG090C0070	Complete	scaffold_2007	862002	878818	1876.7	1568
EOG090C0071	Missing
EOG090C007A	Missing
EOG090C007N	Missing
EOG090C007O	Complete	contig_2	6245862	6271292	916.5	996
EOG090C007V	Complete	contig_1781	4119520	4190871	2275.5	1502
EOG090C007Y	Missing
EOG090C007Z	Complete	scaffold_1625	4770112	4801675	1779.8	1689
EOG090C0087	Complete	contig_155	603897	642094	852.2	993
EOG090C008I	Missing
EOG090C008K	Complete	contig_198	13310813	13318211	1367.1	1369
EOG090C008M	Complete	scaffold_308	2451685	2528467	1304.2	1251
EOG090C008V	Complete	scaffold_248	19075594	19090530	640.5	891
EOG090C008X	Fragmented	scaffold_1121	27468117	27496741	2709.4	1732
EOG090C008Y	Missing
EOG090C008Z	Complete	scaffold_632	15677379	15754483	1752.9	1718
EOG090C0099	Missing
EOG090C009C	Complete	contig_71	16063573	16079857	1454.0	1025
EOG090C009J	Complete	contig_246	17032547	17120871	1444.0	1158
EOG090C009Q	Complete	scaffold_99	4034272	4101409	1756.7	1753
EOG090C009W	Fragmented	scaffold_961	9754068	9766365	563.1	559
EOG090C00A0	Duplicated	scaffold_168	4617577	4691731	1499.0	1315
EOG090C00A0	Duplicated	scaffold_99	7718490	7744149	1417.0	1318
EOG090C00AD	Missing
EOG090C00AG	Missing
EOG090C00AN	Fragmented	scaffold_217	30238453	30240201	573.7	404
EOG090C00AQ	Complete	contig_198	5057777	5156696	2255.3	1613
EOG090C00AV	Complete	contig_321	1029586	1116281	760.3	1032
EOG090C00B1	Complete	scaffold_1121	27507472	27525607	829.7	779
EOG090C00B3	Complete	scaffold_961	5894567	5943124	788.1	1390
EOG090C00BD	Complete	contig_617	21621539	21644015	1746.3	1743
EOG090C00BE	Missing
EOG090C00BG	Missing
EOG090C00BJ	Complete	scaffold_2007	39008	93819	1079.8	1021
EOG090C00BK	Complete	contig_125	2690558	2703399	2200.1	1500
EOG090C00BM	Complete	scaffold_248	22289500	22427432	1334.4	1173
EOG090C00BS	Complete	scaffold_2007	6319008	6345454	1481.1	1111
EOG090C00BT	Complete	contig_110	199827	209146	1372.3	912
EOG090C00BU	Complete	scaffold_341	1818040	1903447	1381.9	1410
EOG090C00BW	Missing
EOG090C00BX	Missing
EOG090C00C0	Complete	scaffold_13	588770	658775	2091.1	1596
EOG090C00C4	Missing
EOG090C00C8	Complete	contig_1781	9849572	9919344	1259.1	1235
EOG090C00C9	Missing
EOG090C00CC	Missing
EOG090C00CG	Complete	scaffold_835	7768454	7806418	1031.5	1307
EOG090C00CI	Complete	scaffold_961	22255299	22283796	1207.6	796
EOG090C00CK	Fragmented	contig_2	4293786	4310696	792.1	748
EOG090C00CL	Complete	scaffold_1625	5943249	5954964	1164.1	812
EOG090C00CO	Fragmented	contig_246	11829105	11853904	1137.6	751
EOG090C00CU	Missing
EOG090C00D5	Complete	scaffold_632	18086929	18118519	2192.2	1438
EOG090C00D6	Complete	contig_617	13093429	13138737	1850.7	1498
EOG090C00DB	Missing
