# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/project/perch/esociformes_paper/assembly/stats/.snakemake/conda/7be74040/bin/run_busco -i data/wtdbg2_raw.ctg_racon2.fa -o wtdbg2_raw_racon2 -l output/.busco_lineages/actinopterygii_odb9/ -m genome -c 24 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C000D	Complete	ctg32	8959879	9049169	1179.0	1218
EOG090C000L	Complete	ctg52	2904921	2985100	4923.8	3951
EOG090C000M	Complete	ctg16	14416916	14452417	3106.6	2954
EOG090C000O	Complete	ctg85	1061044	1086658	3745.0	2849
EOG090C0012	Complete	ctg137	27647	372710	5724.1	3910
EOG090C0013	Complete	ctg16	6344087	6395014	2454.4	1811
EOG090C001G	Complete	ctg25	624474	665118	2559.9	2319
EOG090C001H	Fragmented	ctg17	9809793	9823125	931.4	774
EOG090C001I	Missing
EOG090C001K	Fragmented	ctg1	6505356	6512953	904.3	526
EOG090C002C	Missing
EOG090C002E	Missing
EOG090C002F	Complete	ctg34	7608333	7641537	1040.3	913
EOG090C0039	Complete	ctg72	5009154	5033518	1469.7	899
EOG090C003B	Complete	ctg34	7011025	7031365	1135.8	1521
EOG090C003E	Complete	ctg1	7008379	7066312	1809.7	1707
EOG090C003K	Missing
EOG090C003L	Fragmented	ctg32	2770058	2773298	556.4	514
EOG090C003P	Missing
EOG090C003R	Complete	ctg13	3153146	3199420	3047.1	2087
EOG090C003T	Complete	ctg62	1748928	1830381	2324.1	2498
EOG090C003V	Fragmented	ctg50	1746003	1772325	345.4	465
EOG090C003X	Missing
EOG090C0044	Missing
EOG090C0045	Duplicated	ctg58	2049594	2052105	949.0	633
EOG090C0045	Duplicated	ctg58	2052239	2053890	883.1	497
EOG090C004I	Missing
EOG090C0051	Missing
EOG090C005E	Fragmented	ctg25	1645419	1671249	648.4	633
EOG090C005G	Missing
EOG090C005H	Missing
EOG090C005N	Missing
EOG090C005U	Complete	ctg25	5303998	5330822	2532.5	2229
EOG090C0060	Fragmented	ctg8	6194770	6208186	1461.8	1292
EOG090C0062	Fragmented	ctg1	13799568	13833949	3492.5	2075
EOG090C0064	Complete	ctg9	7998073	8028006	1274.7	1037
EOG090C0067	Missing
EOG090C0069	Missing
EOG090C006E	Complete	ctg45	5782941	5809491	2042.2	1774
EOG090C006L	Complete	ctg61	1353152	1365661	1460.5	1029
EOG090C006S	Fragmented	ctg34	7937785	7950790	705.9	657
EOG090C006T	Missing
EOG090C006Y	Complete	ctg83	2718098	2747161	1618.0	1289
EOG090C006Z	Missing
EOG090C0070	Complete	ctg20	3950844	3963543	1998.7	1515
EOG090C0071	Fragmented	ctg1	9477226	9498432	1669.0	1238
EOG090C007A	Missing
EOG090C007N	Missing
EOG090C007O	Missing
EOG090C007V	Complete	ctg13	320442	418569	2095.5	1468
EOG090C007Y	Missing
EOG090C007Z	Missing
EOG090C0087	Fragmented	ctg1	9968848	9997881	642.7	719
EOG090C008I	Missing
EOG090C008K	Complete	ctg10	543970	590081	1283.3	1501
EOG090C008M	Fragmented	ctg114	1335499	1347343	468.1	320
EOG090C008V	Complete	ctg17	7622804	7634388	925.8	786
EOG090C008X	Fragmented	ctg5	4302334	4322229	2522.0	1594
EOG090C008Y	Complete	ctg12	5165324	5192698	1969.8	1641
EOG090C008Z	Complete	ctg99	960532	1156338	1702.9	1755
EOG090C0099	Complete	ctg21	5276005	5342203	1253.3	1445
EOG090C009C	Complete	ctg11	7633781	7666628	1377.4	851
EOG090C009J	Complete	ctg25	1306882	1377502	1422.7	1137
EOG090C009Q	Duplicated	ctg21	17162214	17233687	1682.5	1727
EOG090C009Q	Duplicated	ctg5	1632626	1667158	1731.3	1449
EOG090C009W	Missing
EOG090C00A0	Complete	ctg21	20768230	20791649	1429.8	1305
EOG090C00AD	Missing
EOG090C00AG	Missing
EOG090C00AN	Fragmented	ctg51	1691773	1696052	688.0	447
EOG090C00AQ	Missing
EOG090C00AV	Complete	ctg67	880200	966567	732.4	1139
EOG090C00B1	Complete	ctg5	4335526	4351074	1181.8	866
EOG090C00B3	Complete	ctg76	202984	219430	285.3	898
EOG090C00BD	Complete	ctg188	27714	191152	1480.7	1883
EOG090C00BE	Missing
EOG090C00BG	Complete	ctg57	1981974	2014100	2199.1	1799
EOG090C00BJ	Complete	ctg20	4736953	4791710	990.7	1097
EOG090C00BK	Complete	ctg55	1821660	1840100	2384.8	1617
EOG090C00BM	Complete	ctg17	10839638	10963113	1382.1	1176
EOG090C00BS	Complete	ctg5	8638068	8656812	1467.9	1152
EOG090C00BT	Complete	ctg1	9151677	9177040	593.4	375
EOG090C00BU	Complete	ctg33	1181746	1265309	1486.5	1442
EOG090C00BW	Complete	ctg11	10595710	10642272	1270.3	1279
EOG090C00BX	Missing
EOG090C00C0	Complete	ctg69	5898321	5958353	2017.7	1650
EOG090C00C4	Missing
EOG090C00C8	Complete	ctg8	1540189	1611419	1267.1	1302
EOG090C00C9	Missing
EOG090C00CC	Missing
EOG090C00CG	Complete	ctg116	1535243	1572246	1014.8	1224
EOG090C00CI	Complete	ctg6	7814171	7841569	1833.2	1213
EOG090C00CK	Fragmented	ctg40	8008500	8031251	900.7	873
EOG090C00CL	Fragmented	ctg86	1326953	1351264	833.8	536
EOG090C00CO	Missing
EOG090C00CU	Missing
EOG090C00D5	Complete	ctg23	11873742	11925242	1414.5	1558
EOG090C00D6	Complete	ctg2	4445178	4488382	2424.8	1524
EOG090C00DB	Complete	ctg14	6864626	6904773	1401.0	1399
EOG090C00DE	Fragmented	ctg125	2877686	2888096	1474.5	1035
EOG090C00DG	Missing
EOG090C00DK	Fragmented	ctg5	4509261	4573750	2352.7	1518
EOG090C00DO	Missing
EOG090C00DS	Complete	ctg143	144574	215730	1150.0	1261
EOG090C00DT	Complete	ctg3	12742771	12788877	1651.0	1588
EOG090C00E5	Missing
EOG090C00E9	Missing
EOG090C00EE	Complete	ctg23	9944298	9975847	1401.1	1471
EOG090C00EF	Missing
EOG090C00EH	Missing
EOG090C00EJ	Missing
EOG090C00EZ	Complete	ctg100	316238	410590	1727.1	1542
EOG090C00F8	Fragmented	ctg76	2234972	2245890	934.4	630
EOG090C00F9	Missing
EOG090C00FC	Missing
EOG090C00FE	Fragmented	ctg27	1903693	1925958	1034.7	878
EOG090C00FF	Missing
EOG090C00FL	Complete	ctg55	1052487	1091044	808.9	757
EOG090C00FM	Complete	ctg64	30868	129479	1570.5	1363
EOG090C00FR	Missing
EOG090C00FV	Fragmented	ctg16	229045	255826	500.0	283
EOG090C00G4	Missing
EOG090C00G5	Complete	ctg26	6912509	7012567	1546.9	1325
EOG090C00G7	Complete	ctg40	4005745	4076462	1184.6	1248
EOG090C00GJ	Complete	ctg7	11639355	11742765	1247.5	1280
EOG090C00GK	Missing
EOG090C00GT	Missing
EOG090C00GU	Missing
EOG090C00GY	Complete	ctg23	21966605	21986116	1517.8	1338
EOG090C00H2	Complete	ctg58	402136	438821	767.6	787
EOG090C00H3	Complete	ctg32	1184007	1322418	1853.8	1363
EOG090C00HJ	Missing
EOG090C00HL	Complete	ctg125	2884528	2913785	1099.1	893
EOG090C00HT	Complete	ctg36	1589160	1626382	1734.5	1259
EOG090C00I8	Missing
EOG090C00IB	Complete	ctg20	5397229	5487254	1637.3	983
EOG090C00IC	Missing
EOG090C00IS	Missing
EOG090C00IU	Complete	ctg16	9085817	9111067	1277.8	849
EOG090C00IV	Complete	ctg127	263349	298491	1649.0	1263
EOG090C00J0	Complete	ctg41	2883483	2917430	506.9	657
EOG090C00J3	Complete	ctg20	8617111	8656658	859.9	1073
EOG090C00J7	Complete	ctg158	15281	122599	2120.6	1606
EOG090C00JA	Complete	ctg183	688810	716429	1344.9	1046
EOG090C00JE	Complete	ctg35	1118180	1178614	910.5	1027
EOG090C00JJ	Missing
EOG090C00JS	Missing
EOG090C00JT	Complete	ctg27	5122579	5148586	498.5	471
EOG090C00JW	Missing
EOG090C00JZ	Missing
EOG090C00K4	Complete	ctg62	3160553	3199127	519.2	508
EOG090C00KD	Missing
EOG090C00KH	Missing
EOG090C00KM	Missing
EOG090C00L3	Complete	ctg49	2423031	2460538	1227.0	1407
EOG090C00L8	Missing
EOG090C00LE	Fragmented	ctg65	632291	665690	814.4	604
EOG090C00LH	Missing
EOG090C00LI	Complete	ctg25	5071052	5099774	828.3	677
EOG090C00LL	Fragmented	ctg45	1397211	1423000	1097.3	878
EOG090C00LS	Complete	ctg6	1832107	1899900	1426.3	1240
EOG090C00LU	Complete	ctg75	1507178	1518334	1323.6	1037
EOG090C00LV	Complete	ctg257	124500	153554	571.7	493
EOG090C00M4	Complete	ctg5	2796338	2840298	1001.3	820
EOG090C00M5	Complete	ctg45	1584296	1615380	809.0	938
EOG090C00M8	Missing
EOG090C00MJ	Duplicated	ctg62	1300608	1370191	1214.0	1380
EOG090C00MJ	Duplicated	ctg68	1497782	1548882	1275.7	1240
EOG090C00MK	Fragmented	ctg13	10089164	10097908	402.3	335
EOG090C00MN	Complete	ctg3	9383417	9491291	1286.3	1024
EOG090C00MO	Complete	ctg17	7670602	7692916	1074.0	1098
EOG090C00MS	Complete	ctg24	6493635	6506958	882.1	918
EOG090C00N3	Missing
EOG090C00NB	Complete	ctg6	13959533	13990127	1236.5	889
EOG090C00NG	Complete	ctg25	1214524	1245497	1149.1	1220
EOG090C00NO	Missing
EOG090C00NQ	Complete	ctg13	7886596	7934827	1053.1	1105
EOG090C00NS	Complete	ctg1	9877683	9907254	1709.6	1056
EOG090C00O6	Missing
EOG090C00O9	Complete	ctg19	5252370	5314746	1072.6	1025
EOG090C00OJ	Complete	ctg54	2539723	2565008	525.6	735
EOG090C00OS	Missing
EOG090C00OW	Complete	ctg5	4175252	4211073	1293.0	1077
EOG090C00OX	Missing
EOG090C00P0	Missing
EOG090C00P3	Complete	ctg12	4106295	4127461	1058.4	919
EOG090C00P7	Missing
EOG090C00P8	Complete	ctg8	1736498	1836558	1331.1	1056
EOG090C00PE	Complete	ctg11	10895537	10953652	916.3	1184
EOG090C00PH	Complete	ctg1	3570095	3637944	1021.1	953
EOG090C00PQ	Missing
EOG090C00PT	Fragmented	ctg3	9873445	9890851	1499.9	975
EOG090C00PW	Missing
EOG090C00PX	Complete	ctg51	1269877	1287327	1561.3	1081
EOG090C00Q2	Fragmented	ctg7	14266127	14276807	1118.7	764
EOG090C00Q7	Complete	ctg5	3267975	3303373	987.5	1185
EOG090C00Q8	Complete	ctg27	2960015	2991006	1650.6	1065
